Region,Year,Population,Pop_Growth_Pct,City_Map
"Camrose (CA), Alberta",2017,19135.0,-0.03656880158813269,Camrose
"Camrose (CA), Alberta",2018,19290.0,0.8100339691664571,Camrose
"Camrose (CA), Alberta",2019,19331.0,0.21254536029029492,Camrose
"Camrose (CA), Alberta",2020,19286.0,-0.23278671563808917,Camrose
"Camrose (CA), Alberta",2021,19344.0,0.30073628538835884,Camrose
"Camrose (CA), Alberta",2022,19387.0,0.22229114971050734,Camrose
"Camrose (CA), Alberta",2023,19607.0,1.13478103884046,Camrose
"Camrose (CA), Alberta",2024,19908.0,1.5351660121385224,Camrose
"Camrose (CA), Alberta",2025,20071.0,0.8187663250954325,Camrose
Canada,2015,35704498.0,,Canada
Canada,2016,36110803.0,1.1379658663734693,Canada
Canada,2017,36545075.0,1.2026096456509094,Canada
Canada,2018,37072620.0,1.4435460865793726,Canada
Canada,2019,37618495.0,1.4724478604425606,Canada
Canada,2020,38028638.0,1.0902695602256207,Canada
Canada,2021,38239864.0,0.555439298141569,Canada
Canada,2022,38950132.0,1.8574020033125693,Canada
Canada,2023,40049088.0,2.8214435832977447,Canada
Canada,2024,41262329.0,3.029384838925675,Canada
Canada,2025,41651653.0,0.9435337496339624,Canada
"Canmore (CA), Alberta",2015,14082.0,,Canmore
"Canmore (CA), Alberta",2016,14377.0,2.0948728873739553,Canmore
"Canmore (CA), Alberta",2017,14806.0,2.983932670237177,Canmore
"Canmore (CA), Alberta",2018,15164.0,2.4179386735107444,Canmore
"Canmore (CA), Alberta",2019,15680.0,3.40279609601688,Canmore
"Canmore (CA), Alberta",2020,16096.0,2.6530612244898055,Canmore
"Canmore (CA), Alberta",2021,16617.0,3.236829025844923,Canmore
"Canmore (CA), Alberta",2022,17091.0,2.852500451345019,Canmore
"Canmore (CA), Alberta",2023,17623.0,3.1127494002691547,Canmore
"Canmore (CA), Alberta",2024,18056.0,2.4570163990240035,Canmore
"Canmore (CA), Alberta",2025,17897.0,-0.8805937084625626,Canmore
"Cape Breton (CA), Nova Scotia",2015,100649.0,,Cape Breton
"Cape Breton (CA), Nova Scotia",2016,100392.0,-0.25534282506533,Cape Breton
"Cape Breton (CA), Nova Scotia",2017,100281.0,-0.110566579010285,Cape Breton
"Cape Breton (CA), Nova Scotia",2018,100756.0,0.4736689901377211,Cape Breton
"Cape Breton (CA), Nova Scotia",2019,102560.0,1.7904640914685022,Cape Breton
"Cape Breton (CA), Nova Scotia",2020,102356.0,-0.19890795631825053,Cape Breton
"Cape Breton (CA), Nova Scotia",2021,100754.0,-1.5651256399234037,Cape Breton
"Cape Breton (CA), Nova Scotia",2022,102830.0,2.060464100680859,Cape Breton
"Cape Breton (CA), Nova Scotia",2023,108760.0,5.766799572109305,Cape Breton
"Cape Breton (CA), Nova Scotia",2024,112078.0,3.0507539536594352,Cape Breton
"Cape Breton (CA), Nova Scotia",2025,111889.0,-0.16863255946751865,Cape Breton
"Centre Wellington (CA), Ontario",2015,28343.0,,Centre Wellington
"Centre Wellington (CA), Ontario",2016,28929.0,2.0675299015630033,Centre Wellington
"Centre Wellington (CA), Ontario",2017,29463.0,1.8458985792803029,Centre Wellington
"Centre Wellington (CA), Ontario",2018,30311.0,2.8781861996402203,Centre Wellington
"Centre Wellington (CA), Ontario",2019,30728.0,1.3757381808584324,Centre Wellington
"Centre Wellington (CA), Ontario",2020,31446.0,2.3366310856547834,Centre Wellington
"Centre Wellington (CA), Ontario",2021,32336.0,2.830248680277303,Centre Wellington
"Centre Wellington (CA), Ontario",2022,33138.0,2.480207817911917,Centre Wellington
"Centre Wellington (CA), Ontario",2023,33662.0,1.581266220049482,Centre Wellington
"Centre Wellington (CA), Ontario",2024,34743.0,3.2113362248232358,Centre Wellington
"Centre Wellington (CA), Ontario",2025,35736.0,2.8581296951903923,Centre Wellington
"Charlottetown (CA), Prince Edward Island",2015,72145.0,,Charlottetown
"Charlottetown (CA), Prince Edward Island",2016,74176.0,2.8151639060225886,Charlottetown
"Charlottetown (CA), Prince Edward Island",2017,76453.0,3.069726056945643,Charlottetown
"Charlottetown (CA), Prince Edward Island",2018,78003.0,2.02738937647966,Charlottetown
"Charlottetown (CA), Prince Edward Island",2019,80008.0,2.5704139584374897,Charlottetown
"Charlottetown (CA), Prince Edward Island",2020,81853.0,2.3060193980601884,Charlottetown
"Charlottetown (CA), Prince Edward Island",2021,83104.0,1.528349602335899,Charlottetown
"Charlottetown (CA), Prince Edward Island",2022,86395.0,3.9600981902194743,Charlottetown
"Charlottetown (CA), Prince Edward Island",2023,90602.0,4.869494762428372,Charlottetown
"Charlottetown (CA), Prince Edward Island",2024,94906.0,4.750447009999781,Charlottetown
"Charlottetown (CA), Prince Edward Island",2025,96516.0,1.6964154005015386,Charlottetown
"Chatham-Kent (CA), Ontario",2015,104500.0,,Chatham-Kent
"Chatham-Kent (CA), Ontario",2016,104588.0,0.08421052631579773,Chatham-Kent
"Chatham-Kent (CA), Ontario",2017,105168.0,0.5545569281370621,Chatham-Kent
"Chatham-Kent (CA), Ontario",2018,105750.0,0.5534002738475596,Chatham-Kent
"Chatham-Kent (CA), Ontario",2019,106200.0,0.42553191489360653,Chatham-Kent
"Chatham-Kent (CA), Ontario",2020,107195.0,0.9369114877589402,Chatham-Kent
"Chatham-Kent (CA), Ontario",2021,108243.0,0.977657539997212,Chatham-Kent
"Chatham-Kent (CA), Ontario",2022,109418.0,1.085520541744045,Chatham-Kent
"Chatham-Kent (CA), Ontario",2023,110453.0,0.9459138350180085,Chatham-Kent
"Chatham-Kent (CA), Ontario",2024,111679.0,1.10997437824234,Chatham-Kent
"Chatham-Kent (CA), Ontario",2025,112977.0,1.1622596907207239,Chatham-Kent
"Chilliwack (CMA), British Columbia",2015,102861.0,,Chilliwack
"Chilliwack (CMA), British Columbia",2016,105946.0,2.999193085814844,Chilliwack
"Chilliwack (CMA), British Columbia",2017,108739.0,2.636248654975182,Chilliwack
"Chilliwack (CMA), British Columbia",2018,112035.0,3.031111192856284,Chilliwack
"Chilliwack (CMA), British Columbia",2019,114073.0,1.8190743963939937,Chilliwack
"Chilliwack (CMA), British Columbia",2020,116401.0,2.040798436089175,Chilliwack
"Chilliwack (CMA), British Columbia",2021,118634.0,1.9183683988969191,Chilliwack
"Chilliwack (CMA), British Columbia",2022,121511.0,2.425105787548265,Chilliwack
"Chilliwack (CMA), British Columbia",2023,123690.0,1.7932532857107608,Chilliwack
"Chilliwack (CMA), British Columbia",2024,127026.0,2.6970652437545484,Chilliwack
"Chilliwack (CMA), British Columbia",2025,130283.0,2.5640420071481484,Chilliwack
"Cobourg (CA), Ontario",2015,19773.0,,Cobourg
"Cobourg (CA), Ontario",2016,19764.0,-0.0455166135639562,Cobourg
"Cobourg (CA), Ontario",2017,20178.0,2.0947176684881663,Cobourg
"Cobourg (CA), Ontario",2018,20447.0,1.3331350976310885,Cobourg
"Cobourg (CA), Ontario",2019,20628.0,0.8852154350271535,Cobourg
"Cobourg (CA), Ontario",2020,20832.0,0.9889470622454821,Cobourg
"Cobourg (CA), Ontario",2021,21159.0,1.5697004608294929,Cobourg
"Cobourg (CA), Ontario",2022,20968.0,-0.9026891630039224,Cobourg
